order_id,order_date,month,member_id,country,category,product,quantity,unit_price,total_sales
ORD-740903,2024-09-28,2024-09,5292,Netherlands,Clothing,Jacket,2,124.0,248.0
ORD-169504,2024-09-05,2024-09,1570,China,Sports,Jump Rope,5,13.59,67.95
ORD-204548,2024-09-19,2024-09,1322,Italy,Electronics,Mouse,5,1685.79,8428.95
ORD-774492,2024-09-25,2024-09,4524,Australia,Food,Pasta,9,27.82,250.38
ORD-251202,2024-09-20,2024-09,2233,Italy,Electronics,Mouse,3,653.65,1960.95
ORD-597726,2024-09-19,2024-09,5539,USA,Automotive,Oil Filter,9,367.79,3310.11
ORD-286076,2024-09-19,2024-09,3474,Netherlands,Toys,Plush Toy,3,209.37,628.11
ORD-403680,2024-09-10,2024-09,7114,Netherlands,Clothing,Scarf,3,398.79,1196.37
ORD-968679,2024-09-14,2024-09,1229,UK,Home & Garden,Vase,9,58.84,529.56
ORD-820940,2024-09-13,2024-09,1845,France,Electronics,Headphones,2,1075.39,2150.78
ORD-570444,2024-09-01,2024-09,7250,China,Books,Novel,7,83.16,582.12
ORD-917294,2024-09-02,2024-09,3782,Spain,Electronics,Tablet,6,112.01,672.06
ORD-306143,2024-09-05,2024-09,4873,Italy,Toys,Drone,6,44.34,266.04
ORD-428192,2024-09-11,2024-09,7705,USA,Automotive,Car Charger,10,237.77,2377.7
ORD-112922,2024-09-08,2024-09,1491,China,Electronics,Smartphone,10,316.29,3162.9
ORD-786134,2024-09-15,2024-09,1425,India,Beauty,Lipstick,1,53.84,53.84
ORD-693883,2024-09-04,2024-09,8396,Canada,Food,Honey,7,24.4,170.8
ORD-249458,2024-09-03,2024-09,1675,Sweden,Automotive,Oil Filter,8,330.99,2647.92
ORD-879596,2024-09-27,2024-09,4041,Spain,Clothing,T-Shirt,5,134.4,672.0
ORD-596984,2024-09-19,2024-09,7676,Canada,Clothing,Scarf,2,91.92,183.84
ORD-965130,2024-09-08,2024-09,1103,France,Beauty,Sunscreen,3,209.46,628.38
ORD-292588,2024-09-26,2024-09,4695,Netherlands,Home & Garden,Picture Frame,3,466.03,1398.09
ORD-289880,2024-09-13,2024-09,6907,Mexico,Food,Green Tea,6,6.46,38.76
ORD-711677,2024-09-03,2024-09,4517,Spain,Office Supplies,Whiteboard,1,79.54,79.54
ORD-494083,2024-09-27,2024-09,5449,Spain,Home & Garden,Clock,3,242.49,727.47
ORD-198957,2024-09-21,2024-09,1370,Japan,Books,Cookbook,6,316.5,1899.0
ORD-958092,2024-09-03,2024-09,4680,Japan,Food,Chocolate,10,66.9,669.0
ORD-967341,2024-09-05,2024-09,5916,Mexico,Automotive,Car Charger,6,142.47,854.82
ORD-211464,2024-09-13,2024-09,6883,Canada,Office Supplies,Desk Organizer,2,28.16,56.32
ORD-894241,2024-09-26,2024-09,2809,UK,Sports,Dumbbells,7,220.63,1544.41
ORD-807227,2024-09-16,2024-09,5678,France,Office Supplies,Sticky Notes,9,282.44,2541.96
ORD-624497,2024-09-13,2024-09,7902,China,Food,Olive Oil,1,99.92,99.92
ORD-559613,2024-09-09,2024-09,9610,China,Home & Garden,Picture Frame,4,21.58,86.32
ORD-987484,2024-09-02,2024-09,2451,India,Office Supplies,Notebook,10,250.44,2504.4
ORD-872776,2024-09-02,2024-09,3140,France,Clothing,Shorts,10,34.67,346.7
ORD-923575,2024-09-24,2024-09,9668,India,Books,Travel Guide,4,316.41,1265.64
ORD-570860,2024-09-09,2024-09,6341,Brazil,Books,Comic,5,259.83,1299.15
ORD-530145,2024-09-08,2024-09,1640,Canada,Automotive,Air Freshener,9,291.3,2621.7
ORD-276341,2024-09-05,2024-09,6219,UK,Home & Garden,Lamp,1,360.06,360.06
ORD-115251,2024-09-24,2024-09,2080,Italy,Food,Olive Oil,3,51.71,155.13
ORD-163920,2024-09-07,2024-09,6886,Sweden,Sports,Yoga Mat,1,383.07,383.07
ORD-575463,2024-09-26,2024-09,1337,Germany,Electronics,Keyboard,7,618.8,4331.6
ORD-699509,2024-09-01,2024-09,4920,India,Office Supplies,Notebook,9,11.65,104.85
ORD-707801,2024-09-13,2024-09,2474,Canada,Clothing,Dress,1,401.18,401.18
ORD-311331,2024-09-08,2024-09,2512,Netherlands,Toys,Lego Set,8,78.04,624.32
ORD-109339,2024-09-23,2024-09,8483,Italy,Office Supplies,Envelope,7,312.71,2188.97
ORD-545914,2024-09-27,2024-09,9876,Brazil,Sports,Tennis Racket,9,475.97,4283.73
ORD-955570,2024-10-02,2024-10,5227,USA,Toys,Action Figure,10,21.3,213.0
ORD-858133,2024-10-14,2024-10,9438,Germany,Home & Garden,Vase,2,68.18,136.36
ORD-433804,2024-10-04,2024-10,5002,Sweden,Beauty,Shampoo,2,266.46,532.92
ORD-896109,2024-10-09,2024-10,2514,Italy,Office Supplies,Desk Organizer,3,171.57,514.71
ORD-171736,2024-10-21,2024-10,6063,Germany,Food,Organic Coffee,1,29.68,29.68
ORD-131427,2024-10-08,2024-10,6947,Spain,Books,Dictionary,7,146.09,1022.63
ORD-710276,2024-10-20,2024-10,8315,India,Sports,Bicycle Helmet,5,302.64,1513.2
ORD-161404,2024-10-05,2024-10,5478,China,Toys,Drone,2,360.9,721.8
ORD-196051,2024-10-05,2024-10,3260,Spain,Home & Garden,Plant Pot,9,356.11,3204.99
ORD-904318,2024-10-08,2024-10,9306,Mexico,Food,Honey,10,53.77,537.7
ORD-463489,2024-10-13,2024-10,5734,Sweden,Electronics,Tablet,9,324.44,2919.96
ORD-590281,2024-10-23,2024-10,9205,France,Clothing,Scarf,3,169.13,507.39
ORD-461172,2024-10-10,2024-10,4725,Japan,Sports,Water Bottle,4,88.29,353.16
ORD-909070,2024-10-03,2024-10,8445,France,Electronics,Laptop,2,360.97,721.94
ORD-172816,2024-10-18,2024-10,3285,Canada,Automotive,Phone Mount,7,66.94,468.58
ORD-219980,2024-10-01,2024-10,3894,India,Sports,Basketball,7,150.56,1053.92
ORD-547186,2024-10-06,2024-10,1519,India,Electronics,Mouse,5,477.17,2385.85
ORD-250286,2024-10-05,2024-10,7691,Canada,Electronics,Laptop,9,1145.04,10305.36
ORD-310243,2024-10-24,2024-10,8508,Canada,Clothing,T-Shirt,3,440.7,1322.1
ORD-786674,2024-10-12,2024-10,3083,Canada,Office Supplies,Sticky Notes,1,53.89,53.89
ORD-887931,2024-10-16,2024-10,5333,USA,Automotive,Phone Mount,7,370.36,2592.52
ORD-786913,2024-10-13,2024-10,6326,France,Books,Comic,5,365.45,1827.25
ORD-501415,2024-10-08,2024-10,3911,Japan,Food,Chocolate,5,85.95,429.75
ORD-854113,2024-10-08,2024-10,1412,Australia,Clothing,Jeans,8,13.35,106.8
ORD-685455,2024-10-05,2024-10,4358,Netherlands,Home & Garden,Clock,6,137.14,822.84
ORD-893627,2024-10-18,2024-10,7911,Japan,Clothing,Scarf,6,92.85,557.1
ORD-634131,2024-10-06,2024-10,2663,Mexico,Food,Chocolate,1,42.45,42.45
ORD-260057,2024-10-12,2024-10,7422,Sweden,Toys,Drone,7,466.62,3266.34
ORD-993702,2024-10-20,2024-10,3130,Sweden,Home & Garden,Candle,7,440.87,3086.09
ORD-970181,2024-10-20,2024-10,9942,Spain,Beauty,Sunscreen,8,153.79,1230.32
ORD-532832,2024-10-07,2024-10,2319,Mexico,Food,Organic Coffee,1,39.35,39.35
ORD-252645,2024-10-19,2024-10,2783,Brazil,Automotive,Floor Mat,5,246.85,1234.25
ORD-156253,2024-10-09,2024-10,3057,Netherlands,Books,Dictionary,5,407.73,2038.65
ORD-191100,2024-10-05,2024-10,6033,Brazil,Toys,Drone,3,474.26,1422.78
ORD-474254,2024-10-24,2024-10,6509,India,Toys,Plush Toy,3,378.09,1134.27
ORD-939940,2024-10-13,2024-10,5207,USA,Office Supplies,Stapler,5,333.36,1666.8
ORD-911713,2024-10-22,2024-10,5637,Canada,Clothing,Jeans,8,358.03,2864.24
ORD-998812,2024-10-05,2024-10,4204,Brazil,Automotive,Dash Camera,1,237.16,237.16
ORD-624752,2024-10-11,2024-10,8029,Germany,Books,Comic,5,341.81,1709.05
ORD-662917,2024-10-17,2024-10,9236,Brazil,Food,Green Tea,7,31.34,219.38
ORD-987873,2024-10-28,2024-10,1380,France,Toys,Drone,6,389.32,2335.92
ORD-426109,2024-10-03,2024-10,2611,UK,Clothing,T-Shirt,6,88.89,533.34
ORD-224218,2024-10-24,2024-10,4212,Spain,Home & Garden,Candle,1,101.38,101.38
ORD-104394,2024-10-24,2024-10,7577,India,Electronics,Camera,7,1904.57,13331.99
ORD-503754,2024-10-23,2024-10,4927,Canada,Beauty,Perfume,9,367.69,3309.21
ORD-210136,2024-10-02,2024-10,1866,UK,Electronics,Headphones,4,1999.03,7996.12
ORD-113847,2024-10-03,2024-10,8319,Canada,Automotive,Car Charger,1,405.72,405.72
ORD-883850,2024-10-04,2024-10,4438,Netherlands,Home & Garden,Clock,8,127.94,1023.52
ORD-918596,2024-10-21,2024-10,2620,Spain,Office Supplies,Envelope,1,281.84,281.84
ORD-887748,2024-10-12,2024-10,2719,Spain,Toys,Lego Set,10,345.03,3450.3
ORD-961379,2024-10-19,2024-10,1834,Canada,Automotive,Floor Mat,8,327.53,2620.24
ORD-316041,2024-10-01,2024-10,9583,Sweden,Sports,Basketball,2,318.06,636.12
ORD-123733,2024-10-17,2024-10,8168,Australia,Sports,Water Bottle,2,91.17,182.34
ORD-917249,2024-10-24,2024-10,8742,Brazil,Food,Chocolate,3,5.33,15.99
ORD-210922,2024-10-08,2024-10,8667,Italy,Office Supplies,Pen,7,239.29,1675.03
ORD-236082,2024-10-20,2024-10,7991,Spain,Electronics,Smartphone,3,966.46,2899.38
ORD-661485,2024-10-16,2024-10,4322,France,Office Supplies,Sticky Notes,2,250.3,500.6
ORD-686844,2024-10-08,2024-10,4243,Netherlands,Beauty,Face Mask,7,29.76,208.32
ORD-484131,2024-10-10,2024-10,2737,Spain,Electronics,Tablet,9,1116.71,10050.39
ORD-303585,2024-10-06,2024-10,6765,USA,Beauty,Moisturizer,5,329.15,1645.75
ORD-509681,2024-10-06,2024-10,3211,UK,Books,Travel Guide,2,485.44,970.88
ORD-517763,2024-10-12,2024-10,1623,Brazil,Toys,Drone,5,424.99,2124.95
ORD-169513,2024-10-15,2024-10,8735,Spain,Electronics,Keyboard,6,1380.37,8282.22
ORD-830838,2024-10-19,2024-10,8158,Germany,Office Supplies,Notebook,6,426.36,2558.16
ORD-412676,2024-10-24,2024-10,3327,USA,Clothing,Hoodie,7,66.57,465.99
ORD-307224,2024-10-16,2024-10,3378,USA,Toys,Puzzle,4,464.59,1858.36
ORD-836956,2024-10-26,2024-10,6963,Sweden,Electronics,Camera,4,355.25,1421.0
ORD-627841,2024-10-05,2024-10,2843,India,Office Supplies,Paper Clips,5,151.39,756.95
ORD-729865,2024-10-10,2024-10,2080,USA,Books,Novel,7,457.31,3201.17
ORD-486191,2024-10-08,2024-10,2222,Netherlands,Electronics,Monitor,2,141.36,282.72
ORD-506988,2024-10-12,2024-10,2167,Italy,Toys,Art Set,9,384.19,3457.71
ORD-446024,2024-10-22,2024-10,5764,Germany,Toys,Action Figure,10,435.19,4351.9
ORD-898023,2024-10-01,2024-10,4812,Canada,Home & Garden,Candle,2,169.67,339.34
ORD-630122,2024-10-25,2024-10,5524,France,Beauty,Nail Polish,8,496.88,3975.04
ORD-880622,2024-10-08,2024-10,7954,China,Clothing,Hoodie,6,280.39,1682.34
ORD-946389,2024-10-15,2024-10,2821,Sweden,Food,Green Tea,6,91.22,547.32
ORD-631302,2024-10-12,2024-10,2613,India,Food,Olive Oil,8,77.68,621.44
ORD-899462,2024-10-05,2024-10,2613,France,Sports,Basketball,1,194.43,194.43
ORD-924985,2024-10-13,2024-10,8567,Italy,Food,Olive Oil,5,6.79,33.95
ORD-591324,2024-10-09,2024-10,5795,Spain,Toys,Card Game,8,217.2,1737.6
ORD-313463,2024-10-15,2024-10,3315,Canada,Electronics,Monitor,8,248.4,1987.2
ORD-891358,2024-10-12,2024-10,2001,Canada,Automotive,Oil Filter,5,198.29,991.45
ORD-202448,2024-10-22,2024-10,8875,China,Automotive,Seat Cover,4,364.1,1456.4
ORD-563785,2024-10-17,2024-10,8973,Germany,Sports,Tennis Racket,3,17.81,53.43
ORD-804348,2024-10-28,2024-10,5857,Brazil,Clothing,Dress,8,168.92,1351.36
ORD-908009,2024-10-19,2024-10,3966,UK,Toys,Board Game,5,94.65,473.25
ORD-974413,2024-10-15,2024-10,7462,UK,Automotive,Wiper,9,101.11,909.99
ORD-566951,2024-10-14,2024-10,5919,Japan,Electronics,Mouse,1,538.81,538.81
ORD-454688,2024-10-03,2024-10,7180,China,Books,Cookbook,4,431.24,1724.96
ORD-733069,2024-10-14,2024-10,4411,China,Automotive,Wiper,6,348.9,2093.4
ORD-154649,2024-10-17,2024-10,3054,Italy,Books,Travel Guide,10,419.59,4195.9
ORD-812427,2024-10-17,2024-10,7659,Brazil,Electronics,Camera,10,1987.61,19876.1
ORD-372323,2024-10-11,2024-10,4829,Italy,Food,Organic Coffee,4,79.12,316.48
ORD-909503,2024-10-17,2024-10,1098,Mexico,Sports,Yoga Mat,10,472.36,4723.6
ORD-725141,2024-10-14,2024-10,3372,India,Beauty,Lipstick,6,373.68,2242.08
ORD-531482,2024-10-01,2024-10,8362,Spain,Toys,Plush Toy,6,163.99,983.94
ORD-845201,2024-10-20,2024-10,8376,Brazil,Electronics,Mouse,8,1769.58,14156.64
ORD-838683,2024-10-14,2024-10,6554,UK,Sports,Tennis Racket,10,426.76,4267.6
ORD-521990,2024-10-28,2024-10,1452,UK,Books,Comic,4,98.65,394.6
ORD-774721,2024-10-02,2024-10,3133,UK,Beauty,Lipstick,3,356.02,1068.06
ORD-970456,2024-10-25,2024-10,3412,Canada,Beauty,Shampoo,8,46.76,374.08
ORD-543478,2024-10-04,2024-10,7078,India,Beauty,Nail Polish,2,484.67,969.34
ORD-219558,2024-10-20,2024-10,3693,UK,Electronics,Camera,6,1771.93,10631.58
ORD-284257,2024-10-18,2024-10,5734,India,Home & Garden,Lamp,6,124.02,744.12
ORD-296272,2024-10-19,2024-10,2696,Germany,Toys,Board Game,3,429.67,1289.01
ORD-379069,2024-10-26,2024-10,1484,India,Food,Spices,2,57.21,114.42
ORD-672907,2024-10-27,2024-10,4020,China,Toys,Plush Toy,7,47.94,335.58
ORD-945386,2024-10-25,2024-10,1414,China,Clothing,Scarf,4,19.47,77.88
ORD-818537,2024-10-25,2024-10,2317,China,Toys,Action Figure,6,29.28,175.68
ORD-975698,2024-10-07,2024-10,1176,India,Electronics,Camera,7,456.92,3198.44
ORD-994237,2024-10-09,2024-10,8517,Sweden,Food,Pasta,4,40.79,163.16
ORD-353405,2024-10-09,2024-10,2853,India,Beauty,Perfume,7,393.43,2754.01
ORD-372744,2024-10-02,2024-10,1087,India,Automotive,Seat Cover,6,373.3,2239.8
ORD-440839,2024-10-24,2024-10,1997,India,Food,Rice,9,63.21,568.89
ORD-834752,2024-10-20,2024-10,2781,Italy,Office Supplies,Paper Clips,8,120.18,961.44
ORD-223598,2024-10-28,2024-10,3588,Brazil,Beauty,Perfume,10,52.63,526.3
ORD-956795,2024-10-02,2024-10,7350,Mexico,Books,Dictionary,10,156.25,1562.5
ORD-514326,2024-10-14,2024-10,8032,Netherlands,Electronics,Tablet,8,1451.13,11609.04
ORD-473185,2024-10-06,2024-10,6425,Netherlands,Food,Chocolate,5,57.53,287.65
ORD-491784,2024-10-20,2024-10,4365,France,Office Supplies,Envelope,10,376.97,3769.7
ORD-955705,2024-10-28,2024-10,1383,Brazil,Beauty,Moisturizer,5,277.6,1388.0
ORD-277886,2024-10-25,2024-10,1045,Australia,Toys,Art Set,1,212.26,212.26
ORD-983325,2024-10-23,2024-10,1730,Mexico,Automotive,Car Charger,10,461.96,4619.6
ORD-914355,2024-10-06,2024-10,3814,UK,Office Supplies,Pen,6,388.11,2328.66
ORD-713187,2024-10-09,2024-10,5903,France,Books,Novel,1,275.68,275.68
ORD-106879,2024-10-07,2024-10,4689,Australia,Food,Honey,3,28.49,85.47
ORD-783646,2024-10-02,2024-10,3748,Canada,Books,Dictionary,6,85.44,512.64
ORD-454046,2024-10-20,2024-10,6429,Canada,Sports,Yoga Mat,4,443.52,1774.08
ORD-952659,2024-10-28,2024-10,5647,Germany,Sports,Yoga Mat,9,208.36,1875.24
ORD-408850,2024-10-25,2024-10,5666,Spain,Books,Biography,3,130.35,391.05
ORD-127946,2024-10-14,2024-10,5035,India,Toys,Lego Set,9,74.81,673.29
ORD-889219,2024-10-05,2024-10,6682,Canada,Office Supplies,Paper Clips,5,417.51,2087.55
ORD-887854,2024-10-19,2024-10,5427,Sweden,Clothing,Jacket,6,38.19,229.14
ORD-520991,2024-10-04,2024-10,7435,USA,Sports,Running Shoes,8,79.9,639.2
ORD-267827,2024-10-10,2024-10,4245,China,Clothing,Scarf,5,298.12,1490.6
ORD-772050,2024-10-20,2024-10,2074,UK,Electronics,Keyboard,5,1561.0,7805.0
ORD-714420,2024-10-15,2024-10,2522,Sweden,Office Supplies,Paper Clips,2,177.53,355.06
ORD-605012,2024-10-03,2024-10,3169,China,Food,Spices,2,71.78,143.56
ORD-596450,2024-10-14,2024-10,7101,UK,Books,Travel Guide,5,428.94,2144.7
ORD-835281,2024-10-13,2024-10,6218,France,Food,Spices,3,14.77,44.31
ORD-127734,2024-10-15,2024-10,1416,Canada,Office Supplies,Sticky Notes,4,406.24,1624.96
ORD-430726,2024-10-24,2024-10,1073,Mexico,Office Supplies,Stapler,5,440.89,2204.45
ORD-471020,2024-10-06,2024-10,3251,Germany,Home & Garden,Plant Pot,2,355.52,711.04
ORD-854760,2024-10-11,2024-10,4772,USA,Sports,Basketball,4,56.1,224.4
ORD-642559,2024-10-08,2024-10,3286,France,Clothing,Jeans,1,336.43,336.43
ORD-233011,2024-10-05,2024-10,8235,Mexico,Beauty,Brush Set,10,137.85,1378.5
ORD-842597,2024-10-03,2024-10,7133,UK,Home & Garden,Throw Blanket,4,255.84,1023.36
ORD-417205,2024-10-06,2024-10,5167,India,Sports,Dumbbells,1,370.62,370.62
ORD-969809,2024-10-14,2024-10,9892,USA,Beauty,Brush Set,7,251.43,1760.01
ORD-550885,2024-10-06,2024-10,4248,Spain,Books,Biography,9,298.57,2687.13
ORD-456823,2024-10-20,2024-10,6804,Netherlands,Clothing,Hoodie,3,471.95,1415.85
ORD-449745,2024-10-09,2024-10,8655,Japan,Automotive,Floor Mat,9,38.09,342.81
ORD-833448,2024-10-24,2024-10,9248,Netherlands,Sports,Water Bottle,6,275.33,1651.98
ORD-379052,2024-10-26,2024-10,8163,Japan,Beauty,Perfume,9,94.23,848.07
ORD-419966,2024-10-19,2024-10,7519,Mexico,Beauty,Perfume,6,391.67,2350.02
ORD-682430,2024-10-26,2024-10,4550,Canada,Sports,Basketball,3,296.95,890.85
ORD-659188,2024-10-12,2024-10,3605,Netherlands,Food,Honey,2,5.82,11.64
ORD-568946,2024-10-25,2024-10,4004,UK,Sports,Bicycle Helmet,5,442.63,2213.15
ORD-777504,2024-10-19,2024-10,3819,Germany,Automotive,Wiper,3,382.63,1147.89
ORD-191424,2024-10-06,2024-10,1208,Spain,Clothing,Jacket,5,130.39,651.95
ORD-836274,2024-10-01,2024-10,5709,India,Office Supplies,Stapler,10,396.15,3961.5
ORD-529821,2024-10-23,2024-10,7840,Netherlands,Toys,Lego Set,3,227.26,681.78
ORD-708921,2024-10-27,2024-10,7529,Sweden,Electronics,Camera,1,1789.12,1789.12
ORD-778445,2024-10-03,2024-10,6919,UK,Toys,Action Figure,5,243.83,1219.15
ORD-702848,2024-10-03,2024-10,1644,India,Electronics,Headphones,2,147.31,294.62
ORD-241000,2024-10-07,2024-10,4598,Spain,Books,Dictionary,3,273.98,821.94
ORD-500893,2024-10-03,2024-10,3626,Canada,Home & Garden,Clock,4,475.32,1901.28
ORD-791091,2024-10-17,2024-10,1094,USA,Electronics,Keyboard,8,329.95,2639.6
ORD-971317,2024-10-13,2024-10,1610,France,Sports,Bicycle Helmet,7,64.34,450.38
ORD-843137,2024-10-05,2024-10,1899,Netherlands,Beauty,Nail Polish,4,201.55,806.2
ORD-281890,2024-10-19,2024-10,9613,USA,Sports,Yoga Mat,8,169.53,1356.24
ORD-999038,2024-10-15,2024-10,4274,Canada,Home & Garden,Lamp,3,414.82,1244.46
ORD-113034,2024-10-07,2024-10,4652,Netherlands,Clothing,Sneakers,2,395.39,790.78
ORD-850168,2024-10-10,2024-10,5243,Japan,Home & Garden,Candle,4,77.24,308.96
ORD-582100,2024-10-27,2024-10,2624,France,Toys,Card Game,4,150.98,603.92
ORD-540636,2024-10-13,2024-10,3927,Mexico,Beauty,Brush Set,8,266.45,2131.6
ORD-753971,2024-10-09,2024-10,1518,Spain,Toys,Action Figure,3,306.16,918.48
ORD-204948,2024-10-03,2024-10,1737,Spain,Home & Garden,Lamp,6,241.96,1451.76
ORD-749826,2024-10-03,2024-10,9382,USA,Automotive,Oil Filter,8,419.59,3356.72
ORD-400973,2024-10-06,2024-10,4093,Italy,Food,Pasta,3,8.91,26.73
ORD-276389,2024-10-25,2024-10,4591,France,Beauty,Sunscreen,8,140.99,1127.92
ORD-625318,2024-10-25,2024-10,4588,Japan,Home & Garden,Cushion,4,174.27,697.08
ORD-273547,2024-10-19,2024-10,7368,China,Office Supplies,Whiteboard,1,382.82,382.82
ORD-538327,2024-10-08,2024-10,6880,Italy,Home & Garden,Cushion,3,195.47,586.41
ORD-166290,2024-10-07,2024-10,1679,UK,Home & Garden,Clock,5,262.7,1313.5
ORD-605108,2024-10-17,2024-10,1198,Germany,Electronics,Monitor,6,1755.07,10530.42
ORD-918130,2024-10-24,2024-10,5389,Japan,Food,Green Tea,6,31.46,188.76
ORD-152335,2024-10-18,2024-10,1262,China,Electronics,Headphones,7,201.42,1409.94
ORD-629728,2024-10-04,2024-10,5992,Italy,Beauty,Nail Polish,8,153.86,1230.88
ORD-186354,2024-10-15,2024-10,9561,Germany,Home & Garden,Picture Frame,7,35.1,245.7
ORD-990324,2024-10-14,2024-10,9883,Sweden,Beauty,Face Mask,7,135.64,949.48
ORD-485606,2024-10-08,2024-10,8657,Spain,Food,Spices,2,43.39,86.78
ORD-135188,2024-10-17,2024-10,5864,Netherlands,Clothing,Hoodie,10,375.81,3758.1
ORD-111631,2024-10-23,2024-10,1979,China,Food,Chocolate,2,20.86,41.72
ORD-503763,2024-10-23,2024-10,9470,USA,Home & Garden,Cushion,9,232.67,2094.03
ORD-134882,2024-10-14,2024-10,1334,Australia,Home & Garden,Vase,7,378.92,2652.44
ORD-720903,2024-10-08,2024-10,6528,Italy,Electronics,Headphones,7,916.2,6413.4
ORD-798217,2024-10-13,2024-10,9342,USA,Books,Biography,8,246.69,1973.52
ORD-674612,2024-10-23,2024-10,4456,China,Electronics,Keyboard,2,1593.34,3186.68
ORD-702549,2024-10-14,2024-10,3222,Japan,Food,Honey,8,89.35,714.8
ORD-551839,2024-10-17,2024-10,5607,Spain,Clothing,T-Shirt,9,231.54,2083.86
ORD-506019,2024-10-20,2024-10,6391,Mexico,Books,Dictionary,1,406.09,406.09
ORD-830202,2024-10-10,2024-10,8712,Germany,Books,Travel Guide,3,343.07,1029.21
ORD-937623,2024-10-01,2024-10,9438,Japan,Office Supplies,Envelope,6,373.53,2241.18
ORD-828203,2024-10-05,2024-10,6286,India,Electronics,Camera,2,321.05,642.1
ORD-671542,2024-10-28,2024-10,8461,Mexico,Electronics,Camera,2,1144.02,2288.04
ORD-899577,2024-10-13,2024-10,7577,Japan,Beauty,Moisturizer,1,110.91,110.91
ORD-597619,2024-10-22,2024-10,2142,India,Toys,Lego Set,1,449.19,449.19
ORD-183982,2024-10-27,2024-10,4140,Spain,Office Supplies,Stapler,10,259.4,2594.0
ORD-906841,2024-10-18,2024-10,9790,Canada,Food,Chocolate,6,19.62,117.72
ORD-659827,2024-10-15,2024-10,4343,Canada,Books,Journal,1,371.39,371.39
ORD-131674,2024-10-13,2024-10,7928,UK,Home & Garden,Picture Frame,3,297.78,893.34
ORD-442711,2024-10-03,2024-10,4379,Sweden,Office Supplies,Paper Clips,4,340.54,1362.16
ORD-740151,2024-10-10,2024-10,5955,Canada,Office Supplies,Pen,10,185.81,1858.1
ORD-456493,2024-10-20,2024-10,7857,Japan,Beauty,Moisturizer,10,98.02,980.2
ORD-656271,2024-10-12,2024-10,9824,USA,Beauty,Lipstick,10,136.65,1366.5
ORD-790685,2024-10-17,2024-10,3660,Brazil,Home & Garden,Vase,5,373.82,1869.1
ORD-588540,2024-10-28,2024-10,5019,Spain,Electronics,Tablet,2,1402.79,2805.58
ORD-505132,2024-10-17,2024-10,9827,China,Clothing,Shorts,1,431.42,431.42
ORD-708067,2024-10-04,2024-10,7175,Mexico,Home & Garden,Vase,9,178.43,1605.87
ORD-857819,2024-10-28,2024-10,1848,Mexico,Clothing,Shorts,10,133.77,1337.7
ORD-912343,2024-10-01,2024-10,3325,Australia,Automotive,Dash Camera,8,107.86,862.88
ORD-761453,2024-10-20,2024-10,1759,USA,Clothing,Scarf,7,488.89,3422.23
ORD-759663,2024-10-02,2024-10,5888,Sweden,Electronics,Mouse,9,446.99,4022.91
ORD-273648,2024-10-06,2024-10,9837,China,Electronics,Smartphone,9,834.12,7507.08
ORD-983370,2024-10-28,2024-10,7793,Mexico,Automotive,Air Freshener,5,387.49,1937.45
ORD-641421,2024-10-28,2024-10,9627,Mexico,Sports,Yoga Mat,3,19.43,58.29
ORD-762014,2024-10-06,2024-10,9317,India,Office Supplies,Desk Organizer,8,324.38,2595.04
ORD-818718,2024-10-18,2024-10,5515,Japan,Clothing,Jeans,10,11.07,110.7
ORD-525873,2024-10-04,2024-10,2840,Netherlands,Office Supplies,Sticky Notes,8,94.03,752.24
ORD-351771,2024-10-02,2024-10,7421,Brazil,Food,Organic Coffee,1,55.39,55.39
ORD-304072,2024-10-25,2024-10,2966,Mexico,Beauty,Moisturizer,7,404.19,2829.33
ORD-760827,2024-10-11,2024-10,5334,Germany,Home & Garden,Picture Frame,7,403.5,2824.5
ORD-106154,2024-10-22,2024-10,4012,Brazil,Home & Garden,Cushion,8,412.45,3299.6
ORD-412744,2024-10-24,2024-10,2330,Italy,Food,Organic Coffee,3,33.05,99.15
ORD-263798,2024-10-20,2024-10,3659,Japan,Sports,Water Bottle,2,19.1,38.2
ORD-697558,2024-10-01,2024-10,4650,Germany,Beauty,Face Mask,5,99.49,497.45
ORD-100806,2024-10-20,2024-10,8394,Germany,Toys,Board Game,8,194.59,1556.72
ORD-144070,2024-10-11,2024-10,3160,Japan,Home & Garden,Vase,5,75.15,375.75
ORD-890520,2024-10-25,2024-10,6766,Italy,Sports,Water Bottle,9,218.21,1963.89
ORD-812685,2024-10-12,2024-10,2296,Spain,Automotive,Oil Filter,5,391.65,1958.25
ORD-673344,2024-10-23,2024-10,1266,Netherlands,Books,Travel Guide,9,143.27,1289.43
ORD-360853,2024-10-23,2024-10,3406,Netherlands,Clothing,Hoodie,8,289.28,2314.24
ORD-233350,2024-10-13,2024-10,9483,Italy,Sports,Tennis Racket,4,211.45,845.8
ORD-913131,2024-10-13,2024-10,4781,Japan,Toys,Board Game,10,405.33,4053.3
ORD-425490,2024-10-03,2024-10,9666,India,Toys,Plush Toy,10,73.38,733.8
ORD-734212,2024-10-02,2024-10,8939,Italy,Food,Honey,3,95.38,286.14
ORD-111617,2024-10-14,2024-10,9592,UK,Toys,Lego Set,3,286.2,858.6
ORD-711746,2024-10-15,2024-10,7288,Canada,Toys,Drone,10,474.83,4748.3
ORD-730003,2024-10-12,2024-10,7687,Sweden,Food,Olive Oil,10,40.81,408.1
